分区,小区名称,所在区域,房屋户型,建筑面积,套内面积,房屋朝向,装修情况,供暖方式,楼层高度,所在楼层,户型结构,建筑类型,建筑结构,梯户比例,配备电梯,挂牌时间,上次交易,房屋年限,抵押信息,交易权属,房屋用途,产权所属,房本备件,标题,总价,单价,地区,几室几厅,房屋面积,楼层,建立时间,户型,关注人数,发布日期,VR看装修,房本满五年,近地铁,房本满两年,随时看房,详情页
龙华区,壹成中心第九区,龙华区 龙华中心,4室2厅1厨2卫,89.22㎡,64.48㎡,东南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共48层),平层,板塔结合,钢混结构,三梯五户,有,2021-03-19,2016-02-19,满五年,有抵押 400万元 建设银行 客户偿还,商品房,普通住宅,非共有,已上传房本照片,此房满五唯一税费少，户型方正朝向好,488万,"54,697元/平",壹成中心第九区 -龙华中心,4室2厅,89.22平米,"('48层',)",2017年,板塔结合,15人关注,一年前发布,VR看装修,房本满五年,近地铁,,,https://sz.lianjia.com/ershoufang/105106702572.html
坪山区,京基御景印象四期,坪山区 坪山,4室2厅1厨2卫,88.22㎡,,西北,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共33层),平层,板塔结合,钢混结构,两梯五户,有,2025-04-15,,,无抵押,商品房,普通住宅,非共有,未上传房本照片,此房满五唯一，中间楼层，视野开阔，采光充足,300万,"34,006元/平",京基御景印象四期 -坪山,4室2厅,88.22平米,"('中楼层(共33层)',)",2016年,板塔结合,0人关注,14天以前发布,VR看装修,,近地铁,,随时看房,https://sz.lianjia.com/ershoufang/105120407180.html
龙岗区,东方盛世花园,龙岗区 布吉关,4室2厅1厨2卫,89.32㎡,,西北,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共24层),平层,板塔结合,钢混结构,两梯四户,有,2024-05-19,,,有抵押 250万元 业主自还,商品房,普通住宅,非共有,未上传房本照片,正规三房，业主诚心出售，满五唯一税费少,370万,"41,425元/平",东方盛世花园 -布吉关,4室2厅,89.32平米,"('24层',)",2020年,板塔结合,1人关注,11个月以前发布,VR看装修,,,,随时看房,https://sz.lianjia.com/ershoufang/105117030447.html
龙岗区,星河银湖谷,龙岗区 坂田 内环至中环,4室2厅1厨1卫,86.49㎡,,南,其他,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共48层),平层,板塔结合,钢混结构,三梯五户,有,2023-09-07,,,有抵押 500万元 客户偿还,商品房,普通住宅,非共有,未上传房本照片,满五年，精装自住，保养好，看房方便,650万,"75,154元/平",星河银湖谷 -坂田,4室2厅,86.49平米,"('低楼层(共48层)',)",2016年,板塔结合,2人关注,一年前发布,VR看装修,,近地铁,,,https://sz.lianjia.com/ershoufang/105114739436.html
龙岗区,佳兆业中央广场三期,龙岗区 坂田 中环至外环,4室2厅1厨2卫,89㎡,,南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共45层),平层,塔楼,钢混结构,三梯四户,有,2025-02-13,,,无抵押,商品房,普通住宅,非共有,未上传房本照片,佳兆业中央广场三期 4室2厅 南,478万,"53,708元/平",佳兆业中央广场三期 -坂田,4室2厅,89平米,"('45层',)",2016年,塔楼,4人关注,2个月以前发布,VR看装修,,近地铁,,,https://sz.lianjia.com/ershoufang/105119668217.html
龙岗区,东方盛世花园,龙岗区 布吉关,4室2厅1厨2卫,89.32㎡,64.87㎡,南 西南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共24层),,板塔结合,钢混结构,两梯四户,有,2025-03-28,2021-03-23,,有抵押 200万元 交通银行 业主自还,商品房,普通住宅,非共有,已上传房本照片,2020年花园次新房 精装4房满五唯一 看房随时可看,390万,"43,664元/平",东方盛世花园 -布吉关,4室2厅,89.32平米,"('24层',)",2020年,板塔结合,1人关注,1个月以前发布,VR看装修,,,,随时看房,https://sz.lianjia.com/ershoufang/105120214613.html
龙岗区,佳华领汇广场,龙岗区 坂田 中环至外环,4室2厅1厨2卫,89.98㎡,,南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共32层),平层,板塔结合,钢混结构,两梯五户,有,2024-12-20,2015-11-25,满五年,有抵押 200万元,商品房,普通住宅,非共有,已上传房本照片,南向四房，安静看花园，业主诚心卖,520万,"57,791元/平",佳华领汇广场 -坂田,4室2厅,89.98平米,"('低楼层(共32层)',)",2016年,板塔结合,2人关注,4个月以前发布,VR看装修,房本满五年,近地铁,,,https://sz.lianjia.com/ershoufang/105119257098.html
福田区,笔架山公馆,福田区 银湖,4室2厅1厨2卫,87.18㎡,,西,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共33层),平层,塔楼,钢混结构,三梯六户,有,2025-03-08,,,有抵押 500万元 银行,商品房,普通住宅,非共有,未上传房本照片,笔架山公园旁 精装四房，三地铁物业,750万,"86,029元/平",笔架山公馆 -银湖,4室2厅,87.18平米,"('33层',)",2015年,塔楼,6人关注,1个月以前发布,VR看装修,,近地铁,,,https://sz.lianjia.com/ershoufang/105119966223.html
宝安区,联投东方二期,宝安区 松岗,4室2厅1厨2卫,88.3㎡,,东南,其他,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共33层),平层,板塔结合,钢混结构,两梯六户,有,2025-01-07,,,无抵押,商品房,普通住宅,非共有,未上传房本照片,联投东方二期 4室2厅 东南,381万,"43,149元/平",联投东方二期 -松岗,4室2厅,88.3平米,"('高楼层(共33层)',)",2016年,板塔结合,0人关注,3个月以前发布,VR房源,,,,随时看房,https://sz.lianjia.com/ershoufang/105119425565.html
宝安区,宝安山庄,宝安区 松岗,4室2厅1厨2卫,89.49㎡,73.32㎡,南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共17层),平层,板塔结合,钢混结构,两梯八户,有,2024-11-25,,,有抵押 150万元 客户偿还,商品房,普通住宅,非共有,未上传房本照片,松岗地铁口宝安山庄89平四房两卫出售,280万,"31,289元/平",宝安山庄 -松岗,4室2厅,89.49平米,"('高楼层(共17层)',)",2012年,板塔结合,4人关注,5个月以前发布,VR房源,,,,随时看房,https://sz.lianjia.com/ershoufang/105119015768.html
龙华区,壹成中心第六区,龙华区 龙华中心,4室2厅1厨2卫,88.76㎡,,东南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共46层),平层,板塔结合,砖混结构,三梯三户,有,2024-09-12,,,有抵押 190万元 工商银行 金融公司垫资,商品房,普通住宅,非共有,未上传房本照片,东南向，房间户型方正，南向看花园,528万,"59,487元/平",壹成中心第六区 -龙华中心,4室2厅,88.76平米,"('46层',)",2018年,板塔结合,1人关注,7个月以前发布,VR房源,,,,随时看房,https://sz.lianjia.com/ershoufang/105118270177.html
南山区,厚德品园,南山区 科技园,4室2厅1厨2卫,73.87㎡,,北,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共32层),复式,板塔结合,框架结构,两梯四户,有,2024-11-11,,,有抵押 170万元 工商银行,商品房,普通住宅,共有,未上传房本照片,次新房，户型方正，看深大文山湖，视野好，车位充足,728万,"98,552元/平",厚德品园 -科技园,4室2厅,73.87平米,"('低楼层(共32层)',)",2008年,板塔结合,7人关注,5个月以前发布,VR房源,,,,,https://sz.lianjia.com/ershoufang/105118867847.html
龙岗区,尚水天成,龙岗区 布吉水径 中环至外环,4室2厅1厨2卫,83.64㎡,,东北,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共27层),平层,板塔结合,钢混结构,两梯四户,有,2025-01-23,,,有抵押 39万元 业主自还,商品房,普通住宅,共有,未上传房本照片,此房满五唯一，税费少，业主诚心出售,445万,"53,205元/平",尚水天成 -布吉水径,4室2厅,83.64平米,"('高楼层(共27层)',)",2016年,板塔结合,0人关注,3个月以前发布,VR看装修,,近地铁,,随时看房,https://sz.lianjia.com/ershoufang/105119548751.html
龙岗区,熙和园,龙岗区 龙岗中心城,4室2厅1厨2卫,83.74㎡,,北,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共18层),平层,板楼,钢混结构,两梯四户,有,2025-04-10,,,有抵押 60万元 工行,商品房,普通住宅,非共有,未上传房本照片,熙和园四房两卫 地铁200米 得房150% 带露台 9米长阳台,450万,"53,738元/平",熙和园 -龙岗中心城,4室2厅,83.74平米,"('低楼层(共18层)',)",2013年,板楼,1人关注,18天以前发布,VR看装修,,近地铁,,随时看房,https://sz.lianjia.com/ershoufang/105120362060.html
龙岗区,万科翰邻城,龙岗区 龙岗中心城,4室2厅1厨2卫,88㎡,,南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共24层),平层,板塔结合,钢混结构,两梯四户,有,2025-03-25,,,有抵押 50万元 金融公司垫资,商品房,普通住宅,非共有,未上传房本照片,万科翰邻城 朝南向 中高楼层 次新小区 配套齐全,580万,"65,910元/平",万科翰邻城 -龙岗中心城,4室2厅,88平米,"('高楼层(共24层)',)",2012年,板塔结合,0人关注,1个月以前发布,VR看装修,,近地铁,,,https://sz.lianjia.com/ershoufang/105120180828.html
龙华区,玺园,龙华区 龙华中心,4室2厅1厨2卫,88.46㎡,,南,毛坯,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共4层),复式,,未知结构,,,2024-05-14,2019-05-17,满五年,有抵押 304万元 中国银行 客户偿还,商品房,普通住宅,非共有,已上传房本照片,低密洋房别墅区次新高拓毛坯上叠，满五低税业主诚售,470万,"53,132元/平",玺园 -龙华中心,4室2厅,88.46平米,"('中楼层(共4层)',)",2020年,,3人关注,11个月以前发布,VR房源,房本满五年,,,随时看房,https://sz.lianjia.com/ershoufang/105116988495.html
龙岗区,振业峦山谷,龙岗区 龙岗宝荷,4室1厅1厨2卫,84.93㎡,,东南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共30层),复式,板塔结合,钢混结构,三梯六户,有,2025-02-25,,,无抵押,商品房,普通住宅,非共有,未上传房本照片,振业峦山谷精装复式四房两卫中间楼层诚意出售,288万,"33,911元/平",振业峦山谷 -龙岗宝荷,4室1厅,84.93平米,"('中楼层(共30层)',)",2009年,板塔结合,2人关注,2个月以前发布,VR房源,,近地铁,,随时看房,https://sz.lianjia.com/ershoufang/105119827836.html
龙华区,龙光玖龙玺,龙华区 梅林关,4室1厅1厨2卫,87.14㎡,,南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共31层),,塔楼,框架结构,两梯五户,有,2025-04-02,,,有抵押 300万元 民生 业主自还,商品房,普通住宅,非共有,未上传房本照片,龙光玖龙玺 带60平私家露台 舒适双阳台87平4房,789万,"90,544元/平",龙光玖龙玺 -梅林关,4室1厅,87.14平米,"('低楼层(共31层)',)",2016年,塔楼,1人关注,26天以前发布,VR看装修,,,,随时看房,https://sz.lianjia.com/ershoufang/105120276348.html
龙华区,壹成中心第七区,龙华区 龙华中心,4室2厅1厨2卫,88.2㎡,70㎡,南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共52层),平层,塔楼,钢混结构,三梯六户,有,2025-04-13,2020-12-17,,有抵押 400万元 招商银行 金融公司垫资,商品房,普通住宅,非共有,已上传房本照片,视野开阔东南向 1A栋02户型 住家精装修,550万,"62,359元/平",壹成中心第七区 -龙华中心,4室2厅,88.2平米,"('52层',)",2018年,塔楼,0人关注,15天以前发布,VR看装修,,近地铁,,,https://sz.lianjia.com/ershoufang/105120393467.html
龙华区,绿景香颂,龙华区 龙华新区,4室2厅1厨2卫,89.64㎡,,南 北,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共31层),平层,板塔结合,钢混结构,两梯五户,有,2022-06-22,,,无抵押,商品房,普通住宅,非共有,未上传房本照片,绿景通透四房 中高楼层 业主自住保养好 税少方便看,498万,"55,556元/平",绿景香颂 -龙华新区,4室2厅,89.64平米,"('中楼层(共31层)',)",2012年,板塔结合,25人关注,一年前发布,VR看装修,,,,,https://sz.lianjia.com/ershoufang/105110810228.html
龙岗区,水岸新都四五期,龙岗区 龙岗双龙,4室2厅1厨2卫,80.6㎡,,南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共26层),平层,塔楼,钢混结构,两梯六户,有,2025-02-28,,,有抵押 250万元,商品房,普通住宅,非共有,未上传房本照片,业主急售80平大三房，大社区朝南看花园，户型方正,165万,"20,472元/平",水岸新都四五期 -龙岗双龙,4室2厅,80.6平米,"('低楼层(共26层)',)",2008年,塔楼,5人关注,1个月以前发布,VR房源,,,,随时看房,https://sz.lianjia.com/ershoufang/105119875357.html
龙岗区,东方盛世花园,龙岗区 布吉关,4室2厅1厨2卫,89.32㎡,,西北,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共24层),平层,板塔结合,钢混结构,两梯四户,有,2023-03-22,2018-08-02,满五年,有抵押 260万元 交通银行 客户偿还,商品房,普通住宅,非共有,已上传房本照片,东方盛世二期次新房，四房，全新装修，业主诚心卖,380万,"42,544元/平",东方盛世花园 -布吉关,4室2厅,89.32平米,"('24层',)",2020年,板塔结合,10人关注,一年前发布,VR看装修,房本满五年,,,随时看房,https://sz.lianjia.com/ershoufang/105113101891.html
龙岗区,佳兆业城市广场五期,龙岗区 坂田,4室2厅1厨2卫,89.78㎡,,南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共43层),平层,板楼,钢混结构,三梯四户,有,2025-03-30,,,有抵押,商品房,普通住宅,非共有,未上传房本照片,佳兆业城广地铁口100米中间楼层朝南车位充足,460万,"51,237元/平",佳兆业城市广场五期 -坂田,4室2厅,89.78平米,"('中楼层(共43层)',)",2019年,板楼,0人关注,29天以前发布,VR看装修,,近地铁,,随时看房,https://sz.lianjia.com/ershoufang/105120241175.html
龙华区,奥宸观壹城,龙华区 观澜 中环至外环,4室1厅1厨2卫,78.39㎡,,南,其他,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共21层),复式,板塔结合,钢混结构,三梯十五户,有,2024-10-06,2017-03-07,满五年,无抵押,商品房,商务公寓,非共有,已上传房本照片,精装修 全屋家私家电未使用，使用率高 采光好,158万,"20,156元/平",奥宸观壹城 -观澜,4室1厅,78.39平米,"('高楼层(共21层)',)",2017年,板塔结合,6人关注,6个月以前发布,VR房源,房本满五年,近地铁,,随时看房,https://sz.lianjia.com/ershoufang/105118504353.html
,,,,,,,,,,,,,,,,,,,,,,,,东南向大四房 满五年 全屋精装修 业主诚意出售,650万,"74,193元/平",星河银湖谷 -坂田,4室2厅,87.61平米,"('低楼层(共48层)',)",2016年,板塔结合,1人关注,1个月以前发布,VR房源,,近地铁,,,https://sz.lianjia.com/ershoufang/105120006841.html
南山区,诺德假日花园,南山区 前海,4室2厅1厨1卫,89.3㎡,,南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共32层),平层,板塔结合,钢混结构,两梯六户,有,2024-11-02,,,有抵押 280万元,商品房,普通住宅,非共有,未上传房本照片,诺德假日花园，精装四房，满五年唯一，高楼层看南山。,835万,"93,506元/平",诺德假日花园 -前海,4室2厅,89.3平米,"('32层',)",2008年,板塔结合,11人关注,5个月以前发布,VR房源,,近地铁,,,https://sz.lianjia.com/ershoufang/105118785914.html
龙岗区,佳华领汇广场,龙岗区 坂田 中环至外环,4室2厅1厨2卫,89.89㎡,65.74㎡,东南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共32层),平层,板塔结合,钢混结构,两梯五户,有,2025-03-09,2019-08-06,满五年,有抵押 410万元 建设银行 客户偿还,商品房,普通住宅,非共有,已上传房本照片,佳华领汇广场坂田次新房，新装修，业主急售,546万,"60,741元/平",佳华领汇广场 -坂田,4室2厅,89.89平米,"('中楼层(共32层)',)",2016年,板塔结合,0人关注,1个月以前发布,VR看装修,房本满五年,近地铁,,,https://sz.lianjia.com/ershoufang/105119983959.html
龙岗区,鸿荣源尚峰,龙岗区 布吉石芽岭 中环至外环,4室2厅1厨2卫,86.07㎡,,南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共32层),平层,板塔结合,钢混结构,两梯六户,有,2024-10-07,,,有抵押 客户偿还,商品房,普通住宅,非共有,未上传房本照片,14号线地铁口，正南看山！精装满五！视野开阔！,505万,"58,674元/平",鸿荣源尚峰 -布吉石芽岭,4室2厅,86.07平米,"('32层',)",2016年,板塔结合,4人关注,6个月以前发布,VR看装修,,近地铁,,随时看房,https://sz.lianjia.com/ershoufang/105118512947.html
大鹏新区,承翰陶柏莉,大鹏新区 大鹏半岛,4室2厅1厨2卫,88.35㎡,,南 北,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共26层),平层,板楼,钢混结构,两梯四户,有,2024-10-21,,,有抵押 212万元,商品房,普通住宅,非共有,未上传房本照片,承翰陶柏莉精装四房，西南朝向看山景,215万,"24,336元/平",承翰陶柏莉 -大鹏半岛,4室2厅,88.35平米,"('高楼层(共26层)',)",2017年,板楼,8人关注,6个月以前发布,VR看装修,,,,随时看房,https://sz.lianjia.com/ershoufang/105118658072.html
宝安区,金海华府,宝安区 西乡,4室1厅1厨1卫,88㎡,,南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共31层),平层,板塔结合,钢混结构,三梯六户,有,2025-04-14,,,有抵押 220万元,商品房,普通住宅,非共有,未上传房本照片,满五配套齐全，空中花园自带游泳池业主诚心卖,600万,"68,182元/平",金海华府 -西乡,4室1厅,88平米,"('低楼层(共31层)',)",2009年,板塔结合,1人关注,14天以前发布,VR看装修,,近地铁,,,https://sz.lianjia.com/ershoufang/105120403102.html
罗湖区,向西村9号住宅楼,罗湖区 春风路,2室1厅1厨1卫,70.74㎡,,东南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共7层),平层,板塔结合,钢混结构,,无,2023-11-26,2017-05-16,满五年,有抵押 65万元 农业 业主自还,商品房,普通住宅,非共有,已上传房本照片,少有在售楼梯房中层动静分区大两房,250万,"35,341元/平",向西村9号住宅楼 -春风路,2室1厅,70.74平米,"('7层',)",1991年,板塔结合,4人关注,一年前发布,VR房源,房本满五年,,,随时看房,https://sz.lianjia.com/ershoufang/105115438802.html
龙华区,星河传奇二期,龙华区 红山,4室2厅1厨2卫,86.91㎡,,东北,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共33层),平层,塔楼,钢混结构,三梯六户,有,2025-03-10,,,无抵押,商品房,普通住宅,非共有,未上传房本照片,四房两卫客厅看花园通透户型诚心出售星河物业,636万,"73,180元/平",星河传奇二期 -红山,4室2厅,86.91平米,"('高楼层(共33层)',)",2016年,塔楼,2人关注,1个月以前发布,VR看装修,,,,随时看房,https://sz.lianjia.com/ershoufang/105119994430.html
龙岗区,信义金御半山三期,龙岗区 布吉关,4室2厅1厨2卫,88.87㎡,,东南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共39层),平层,塔楼,混合结构,两梯四户,有,2024-12-17,,,有抵押 100万元,商品房,普通住宅,共有,未上传房本照片,金御半山三期  精装4房 诚心出售,590万,"66,390元/平",信义金御半山三期 -布吉关,4室2厅,88.87平米,"('39层',)",2017年,塔楼,1人关注,4个月以前发布,VR房源,,近地铁,,随时看房,https://sz.lianjia.com/ershoufang/105119225506.html
罗湖区,向西雍睦豪庭,罗湖区 春风路,3室1厅1厨1卫,79.64㎡,,东南,其他,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共30层),平层,塔楼,钢混结构,三梯六户,有,2024-05-10,,,有抵押 220万元 浙商银行 业主自还,商品房,普通住宅,非共有,未上传房本照片,：满五年  房子朝南向，实用很高，业主诚心出售,460万,"57,760元/平",向西雍睦豪庭 -春风路,3室1厅,79.64平米,"('中楼层(共30层)',)",2018年,塔楼,3人关注,11个月以前发布,VR看装修,,,,,https://sz.lianjia.com/ershoufang/105116945643.html
龙岗区,恒裕珑城,龙岗区 龙岗双龙,4室2厅1厨2卫,89.56㎡,,东南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共12层),平层,塔楼,钢混结构,,,2025-03-14,,,有抵押,商品房,普通住宅,非共有,未上传房本照片,恒裕珑城4房，背靠公园，端头位三面采光，居家精装,385万,"42,988元/平",恒裕珑城 -龙岗双龙,4室2厅,89.56平米,"('中楼层(共12层)',)",2019年,塔楼,0人关注,1个月以前发布,VR看装修,,近地铁,,,https://sz.lianjia.com/ershoufang/105120044403.html
龙华区,龙光玖龙玺,龙华区 梅林关,4室1厅1厨2卫,89.62㎡,,东南,其他,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共31层),平层,塔楼,框架结构,两梯四户,有,2023-04-02,,,有抵押 400万元 建设银行 客户偿还,商品房,普通住宅,非共有,未上传房本照片,急售 双阳台 南向 高使用率 精装 4房,749万,"83,576元/平",龙光玖龙玺 -梅林关,4室1厅,89.62平米,"('高楼层(共31层)',)",2016年,塔楼,7人关注,一年前发布,VR看装修,,,,随时看房,https://sz.lianjia.com/ershoufang/105113228412.html
龙岗区,熙和园,龙岗区 龙岗中心城,4室2厅1厨2卫,83.74㎡,,北,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共18层),平层,板楼,钢混结构,两梯四户,有,2025-04-10,,,有抵押 60万元 工行,商品房,普通住宅,非共有,未上传房本照片,熙和园四房两卫 地铁200米 得房150% 带露台 9米长阳台,450万,"53,738元/平",熙和园 -龙岗中心城,4室2厅,83.74平米,"('低楼层(共18层)',)",2013年,板楼,1人关注,18天以前发布,VR看装修,,近地铁,,随时看房,https://sz.lianjia.com/ershoufang/105120362060.html
龙岗区,星河银湖谷,龙岗区 坂田 内环至中环,4室2厅1厨1卫,86.49㎡,,南,其他,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共48层),平层,板塔结合,钢混结构,三梯五户,有,2023-09-07,,,有抵押 500万元 客户偿还,商品房,普通住宅,非共有,未上传房本照片,满五年，精装自住，保养好，看房方便,650万,"75,154元/平",星河银湖谷 -坂田,4室2厅,86.49平米,"('低楼层(共48层)',)",2016年,板塔结合,2人关注,一年前发布,VR看装修,,近地铁,,,https://sz.lianjia.com/ershoufang/105114739436.html
龙岗区,尚水天成,龙岗区 布吉水径 中环至外环,4室2厅1厨2卫,83.64㎡,,东北,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共27层),平层,板塔结合,钢混结构,两梯四户,有,2025-01-23,,,有抵押 39万元 业主自还,商品房,普通住宅,共有,未上传房本照片,此房满五唯一，税费少，业主诚心出售,445万,"53,205元/平",尚水天成 -布吉水径,4室2厅,83.64平米,"('高楼层(共27层)',)",2016年,板塔结合,0人关注,3个月以前发布,VR看装修,,近地铁,,随时看房,https://sz.lianjia.com/ershoufang/105119548751.html
龙华区,绿景香颂,龙华区 龙华新区,4室2厅1厨2卫,89.64㎡,,南 北,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共31层),平层,板塔结合,钢混结构,两梯五户,有,2022-06-22,,,无抵押,商品房,普通住宅,非共有,未上传房本照片,绿景通透四房 中高楼层 业主自住保养好 税少方便看,498万,"55,556元/平",绿景香颂 -龙华新区,4室2厅,89.64平米,"('中楼层(共31层)',)",2012年,板塔结合,25人关注,一年前发布,VR看装修,,,,,https://sz.lianjia.com/ershoufang/105110810228.html
龙岗区,东方盛世花园,龙岗区 布吉关,4室2厅1厨2卫,89.32㎡,,西北,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共24层),平层,板塔结合,钢混结构,两梯四户,有,2023-03-22,2018-08-02,满五年,有抵押 260万元 交通银行 客户偿还,商品房,普通住宅,非共有,已上传房本照片,东方盛世二期次新房，四房，全新装修，业主诚心卖,380万,"42,544元/平",东方盛世花园 -布吉关,4室2厅,89.32平米,"('24层',)",2020年,板塔结合,10人关注,一年前发布,VR看装修,房本满五年,,,随时看房,https://sz.lianjia.com/ershoufang/105113101891.html
龙岗区,水岸新都四五期,龙岗区 龙岗双龙,4室2厅1厨2卫,80.6㎡,,南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共26层),平层,塔楼,钢混结构,两梯六户,有,2025-02-28,,,有抵押 250万元,商品房,普通住宅,非共有,未上传房本照片,业主急售80平大三房，大社区朝南看花园，户型方正,165万,"20,472元/平",水岸新都四五期 -龙岗双龙,4室2厅,80.6平米,"('低楼层(共26层)',)",2008年,塔楼,5人关注,1个月以前发布,VR房源,,,,随时看房,https://sz.lianjia.com/ershoufang/105119875357.html
龙岗区,振业峦山谷,龙岗区 龙岗宝荷,4室1厅1厨2卫,84.93㎡,,东南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共30层),复式,板塔结合,钢混结构,三梯六户,有,2025-02-25,,,无抵押,商品房,普通住宅,非共有,未上传房本照片,振业峦山谷精装复式四房两卫中间楼层诚意出售,288万,"33,911元/平",振业峦山谷 -龙岗宝荷,4室1厅,84.93平米,"('中楼层(共30层)',)",2009年,板塔结合,2人关注,2个月以前发布,VR房源,,近地铁,,随时看房,https://sz.lianjia.com/ershoufang/105119827836.html
龙华区,龙光玖龙玺,龙华区 梅林关,4室1厅1厨2卫,87.14㎡,,南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共31层),,塔楼,框架结构,两梯五户,有,2025-04-02,,,有抵押 300万元 民生 业主自还,商品房,普通住宅,非共有,未上传房本照片,龙光玖龙玺 带60平私家露台 舒适双阳台87平4房,789万,"90,544元/平",龙光玖龙玺 -梅林关,4室1厅,87.14平米,"('低楼层(共31层)',)",2016年,塔楼,1人关注,26天以前发布,VR看装修,,,,随时看房,https://sz.lianjia.com/ershoufang/105120276348.html
龙华区,壹成中心第七区,龙华区 龙华中心,4室2厅1厨2卫,88.2㎡,70㎡,南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共52层),平层,塔楼,钢混结构,三梯六户,有,2025-04-13,2020-12-17,,有抵押 400万元 招商银行 金融公司垫资,商品房,普通住宅,非共有,已上传房本照片,视野开阔东南向 1A栋02户型 住家精装修,550万,"62,359元/平",壹成中心第七区 -龙华中心,4室2厅,88.2平米,"('52层',)",2018年,塔楼,0人关注,15天以前发布,VR看装修,,近地铁,,,https://sz.lianjia.com/ershoufang/105120393467.html
龙华区,奥宸观壹城,龙华区 观澜 中环至外环,4室1厅1厨2卫,78.39㎡,,南,其他,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共21层),复式,板塔结合,钢混结构,三梯十五户,有,2024-10-06,2017-03-07,满五年,无抵押,商品房,商务公寓,非共有,已上传房本照片,精装修 全屋家私家电未使用，使用率高 采光好,158万,"20,156元/平",奥宸观壹城 -观澜,4室1厅,78.39平米,"('高楼层(共21层)',)",2017年,板塔结合,6人关注,6个月以前发布,VR房源,房本满五年,近地铁,,随时看房,https://sz.lianjia.com/ershoufang/105118504353.html
