分区,小区名称,所在区域,房屋户型,建筑面积,套内面积,房屋朝向,装修情况,供暖方式,楼层高度,所在楼层,户型结构,建筑类型,建筑结构,梯户比例,配备电梯,挂牌时间,上次交易,房屋年限,抵押信息,交易权属,房屋用途,产权所属,房本备件,标题,总价,单价,地区,几室几厅,房屋面积,楼层,建立时间,户型,关注人数,发布日期,VR看装修,房本满五年,近地铁,房本满两年,随时看房,详情页
普陀,岚皋大楼,普陀 光新 内环至中环,2室1厅1厨1卫,66.77㎡,,南 北,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共24层),平层,塔楼,钢混结构,两梯十五户,有,2024-10-05,1998-02-28,未满两年,有抵押 业主自还,商品房,普通住宅,共有,已上传房本照片,内环边，三轨地铁交汇，南北通透。,380万,"56,912元/平",岚皋大楼 -光新,2室1厅,66.77平米,"('低楼层(共24层)',)",1991年,塔楼,5人关注,6个月以前发布,VR房源,,近地铁,,,https://sh.lianjia.com/ershoufang/107110973651.html
普陀,泰山二村,普陀 甘泉宜川 内环至中环,1室1厅1厨1卫,40.22㎡,,南 北,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共6层),平层,板楼,砖混结构,,无,2024-06-06,2021-03-06,满两年,有抵押 银行贷款,商品房,普通住宅,非共有,已上传房本照片,精致新装修 拎包入住全明户型 近地铁3、4号中潭路站,209万,"51,965元/平",泰山二村 -甘泉宜川,1室1厅,40.22平米,"('高楼层(共6层)',)",1982年,板楼,11人关注,10个月以前发布,VR看装修,,近地铁,房本满两年,随时看房,https://sh.lianjia.com/ershoufang/107109917328.html
普陀,达苑小区,普陀 甘泉宜川 内环至中环,1室1厅1厨1卫,38.09㎡,,南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共6层),平层,板楼,砖混结构,,无,2023-12-24,2019-07-09,满五年,有抵押 130万元 中国银行 业主自还,商品房,普通住宅,非共有,已上传房本照片,地铁3、4号线中潭路站，楼层好，诚意出售，看房方便,189万,"49,620元/平",达苑小区 -甘泉宜川,1室1厅,38.09平米,"('中楼层(共6层)',)",1984年,板楼,11人关注,一年前发布,VR看装修,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107108779891.html
静安,南星小区,静安 苏河湾 内环内,2室1厅1厨1卫,58.42㎡,,西北,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共20层),平层,塔楼,钢混结构,两梯八户,有,2025-04-10,2002-02-27,满五年,无抵押,商品房,普通住宅,共有,已上传房本照片,钥匙房，南星小区全明户型两房，大悦城商圈 近地铁,390万,"66,758元/平",南星小区 -苏河湾,2室1厅,58.42平米,"('20层',)",1984年,塔楼,3人关注,18天以前发布,VR看装修,房本满五年,近地铁,,随时看房,https://sh.lianjia.com/ershoufang/107112567879.html
普陀,赵家花园,普陀 甘泉宜川,1室1厅0厨1卫,38.64㎡,,南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共6层),平层,板楼,砖混结构,一梯四户,有,2024-12-14,2001-02-05,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,满五年诚意出售税费各付南北户型通风采光,185万,"47,878元/平",赵家花园 -甘泉宜川,1室1厅,38.64平米,"('中楼层(共6层)',)",1973年,板楼,3人关注,4个月以前发布,VR看装修,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107111592642.html
普陀,石泉路1号,普陀 光新 内环至中环,2室1厅1厨1卫,67.57㎡,,东,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共18层),平层,塔楼,钢混结构,两梯八户,有,2024-06-05,1999-03-18,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,低总价高区电梯房 配套成熟 装修保养好,370万,"54,759元/平",石泉路1号 -光新,2室1厅,67.57平米,"('高楼层(共18层)',)",1990年,塔楼,5人关注,10个月以前发布,VR看装修,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107109912199.html
普陀,光新大楼,普陀 光新 内环至中环,2室1厅1厨1卫,64.94㎡,,东南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共20层),平层,塔楼,钢混结构,两梯八户,有,2024-12-29,2009-04-24,满五年,有抵押 3万元 业主自还,商品房,普通住宅,共有,已上传房本照片,满五税少，位置安静，视野开阔，产权清晰，全明户型,366万,"56,360元/平",光新大楼 -光新,2室1厅,64.94平米,"('中楼层(共20层)',)",1990年,塔楼,0人关注,3个月以前发布,VR看装修,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107111716059.html
普陀,和丰苑,普陀 甘泉宜川 中环至外环,3室2厅1厨1卫,82.43㎡,,南 北,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共22层),平层,板楼,钢混结构,两梯十二户,有,2024-12-10,2019-04-24,满五年,无抵押,动迁安置房,普通住宅,共有,已上传房本照片,边套全明户型 满5税费少 采光无遮挡 居家装修,620万,"75,216元/平",和丰苑 -甘泉宜川,3室2厅,82.43平米,"('低楼层(共22层)',)",2016年,板楼,32人关注,4个月以前发布,VR房源,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107111556966.html
普陀,和丰苑,普陀 甘泉宜川 中环至外环,3室2厅1厨1卫,80.51㎡,,南 北,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共18层),平层,板楼,砖混结构,两梯六户,有,2022-06-19,2018-11-09,满五年,无抵押,动迁安置房,普通住宅,非共有,已上传房本照片,甘泉宜川笋盘2016年 次新房，近地铁3/4号线，出行方便,675万,"83,841元/平",和丰苑 -甘泉宜川,3室2厅,80.51平米,"('低楼层(共18层)',)",2016年,板楼,79人关注,一年前发布,VR看装修,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107105331584.html
长宁,中华小区,长宁 新华路 内环内,2室1厅0厨1卫,53.35㎡,,南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共6层),平层,板楼,砖混结构,,无,2024-05-04,2006-12-01,满五年,无抵押,商品房,普通住宅,共有,已上传房本照片,满五年，南北两房，中低楼层，可拎包入住，业主诚售。,365万,"68,417元/平",中华小区 -新华路,2室1厅,53.35平米,"('低楼层(共6层)',)",1996年,板楼,35人关注,11个月以前发布,VR看装修,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107109649903.html
长宁,长新小区(长宁),长宁 中山公园 内环内,2室1厅1厨1卫,48.92㎡,,南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共6层),平层,板楼,砖混结构,一梯四户,有,2025-02-27,2020-08-31,满两年,无抵押,商品房,普通住宅,非共有,已上传房本照片,内环精装修电梯两房   近愚园路、江苏路地铁站,396万,"80,949元/平",长新小区(长宁) -中山公园,2室1厅,48.92平米,"('中楼层(共6层)',)",1983年,板楼,14人关注,1个月以前发布,VR看装修,,近地铁,房本满两年,,https://sh.lianjia.com/ershoufang/107112136935.html
长宁,番禺路395号,长宁 新华路 内环内,2室0厅1厨1卫,53.24㎡,,南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共6层),平层,板楼,砖混结构,,无,2024-11-06,2016-08-03,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,番禺路，好地段，影城旁边，诚意出，看房方便,398万,"74,756元/平",番禺路395号 -新华路,2室0厅,53.24平米,"('中楼层(共6层)',)",1981年,板楼,40人关注,5个月以前发布,VR看装修,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107111265789.html
长宁,化工小区(长宁),长宁 新华路 内环内,2室1厅1厨1卫,49.1㎡,,南 北,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共6层),平层,板楼,砖混结构,,无,2024-12-26,2020-07-24,满两年,无抵押,商品房,普通住宅,共有,已上传房本照片,NEW~百年风采梧桐树，地段佳！邀您共赏,360万,"73,320元/平",化工小区(长宁) -新华路,2室1厅,49.1平米,"('低楼层(共6层)',)",1985年,板楼,1人关注,3个月以前发布,VR看装修,,近地铁,房本满两年,,https://sh.lianjia.com/ershoufang/107111686527.html
长宁,番禺路395号,长宁 新华路 内环内,2室0厅1厨1卫,53.24㎡,,南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共6层),平层,板楼,砖混结构,,无,2024-11-06,2016-08-03,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,番禺路，好地段，影城旁边，诚意出，看房方便,398万,"74,756元/平",番禺路395号 -新华路,2室0厅,53.24平米,"('中楼层(共6层)',)",1981年,板楼,40人关注,5个月以前发布,VR看装修,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107111265789.html
普陀,智荟苑,普陀 甘泉宜川 内环内,3室2厅1厨2卫,141.19㎡,,南 北,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共28层),平层,板楼,钢混结构,两梯五户,有,2023-06-06,2014-04-14,满五年,无抵押,商品房,普通住宅,共有,已上传房本照片,内环内 近1/3/4号三条地铁交汇，南北通户型，居家装修,1198万,"84,851元/平",智荟苑 -甘泉宜川,3室2厅,141.19平米,"('低楼层(共28层)',)",2003年,板楼,3人关注,一年前发布,VR看装修,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107107283778.html
长宁,延安西路1236弄,长宁 新华路 内环内,2室1厅1厨1卫,40.84㎡,,南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共5层),平层,板楼,砖混结构,,无,2024-09-21,2016-05-11,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,一楼带花园，南北通风，精装修，可拎包入住,380万,"93,047元/平",延安西路1236弄 -新华路,2室1厅,40.84平米,"('低楼层(共5层)',)",1987年,板楼,10人关注,7个月以前发布,VR看装修,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107110866670.html
长宁,长宁支路318弄,长宁 中山公园 内环内,2室1厅1厨1卫,55.5㎡,,南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共6层),平层,板楼,砖混结构,,无,2024-11-21,1998-08-12,满五年,无抵押,动迁安置房,普通住宅,非共有,已上传房本照片,长宁支路318弄 2室1厅 南,400万,"72,073元/平",长宁支路318弄 -中山公园,2室1厅,55.5平米,"('低楼层(共6层)',)",1987年,板楼,10人关注,5个月以前发布,VR看装修,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107111397243.html
长宁,宣化路268弄,长宁 中山公园 内环内,2室2厅1厨1卫,49.83㎡,,南 北,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共7层),平层,板楼,钢混结构,,无,2024-07-16,2016-11-07,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,内环内近地铁，改造品质房，阳光充足有露台,399万,"80,073元/平",宣化路268弄 -中山公园,2室2厅,49.83平米,"('高楼层(共7层)',)",1985年,板楼,24人关注,9个月以前发布,VR看装修,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107110254964.html
普陀,岚皋大楼,普陀 光新 内环至中环,2室1厅1厨1卫,66.77㎡,,南 北,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共24层),平层,塔楼,钢混结构,两梯十五户,有,2024-10-05,1998-02-28,未满两年,有抵押 业主自还,商品房,普通住宅,共有,已上传房本照片,内环边，三轨地铁交汇，南北通透。,380万,"56,912元/平",岚皋大楼 -光新,2室1厅,66.77平米,"('低楼层(共24层)',)",1991年,塔楼,5人关注,6个月以前发布,VR房源,,近地铁,,,https://sh.lianjia.com/ershoufang/107110973651.html
静安,南星小区,静安 苏河湾 内环内,2室1厅1厨1卫,58.33㎡,,东 东北,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共20层),平层,塔楼,钢混结构,两梯八户,有,2024-12-01,2009-07-24,满五年,无抵押,商品房,普通住宅,共有,已上传房本照片,苏河湾 近地铁  总价低   户型好 两房,380万,"65,147元/平",南星小区 -苏河湾,2室1厅,58.33平米,"('20层',)",1987年,塔楼,24人关注,4个月以前发布,VR看装修,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107111476583.html
静安,南星小区,静安 苏河湾 内环内,2室1厅1厨1卫,58.42㎡,,西北,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共20层),平层,塔楼,钢混结构,两梯八户,有,2025-04-10,2002-02-27,满五年,无抵押,商品房,普通住宅,共有,已上传房本照片,钥匙房，南星小区全明户型两房，大悦城商圈 近地铁,390万,"66,758元/平",南星小区 -苏河湾,2室1厅,58.42平米,"('20层',)",1984年,塔楼,3人关注,18天以前发布,VR看装修,房本满五年,近地铁,,随时看房,https://sh.lianjia.com/ershoufang/107112567879.html
普陀,泰山二村,普陀 甘泉宜川 内环至中环,1室1厅1厨1卫,40.22㎡,,南 北,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共6层),平层,板楼,砖混结构,,无,2024-06-06,2021-03-06,满两年,有抵押 银行贷款,商品房,普通住宅,非共有,已上传房本照片,精致新装修 拎包入住全明户型 近地铁3、4号中潭路站,209万,"51,965元/平",泰山二村 -甘泉宜川,1室1厅,40.22平米,"('高楼层(共6层)',)",1982年,板楼,11人关注,10个月以前发布,VR看装修,,近地铁,房本满两年,随时看房,https://sh.lianjia.com/ershoufang/107109917328.html
普陀,达苑小区,普陀 甘泉宜川 内环至中环,1室1厅1厨1卫,38.09㎡,,南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共6层),平层,板楼,砖混结构,,无,2023-12-24,2019-07-09,满五年,有抵押 130万元 中国银行 业主自还,商品房,普通住宅,非共有,已上传房本照片,地铁3、4号线中潭路站，楼层好，诚意出售，看房方便,189万,"49,620元/平",达苑小区 -甘泉宜川,1室1厅,38.09平米,"('中楼层(共6层)',)",1984年,板楼,11人关注,一年前发布,VR看装修,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107108779891.html
普陀,石泉路1号,普陀 光新 内环至中环,2室1厅1厨1卫,67.57㎡,,东,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共18层),平层,塔楼,钢混结构,两梯八户,有,2024-06-05,1999-03-18,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,低总价高区电梯房 配套成熟 装修保养好,370万,"54,759元/平",石泉路1号 -光新,2室1厅,67.57平米,"('高楼层(共18层)',)",1990年,塔楼,5人关注,10个月以前发布,VR看装修,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107109912199.html
普陀,光新大楼,普陀 光新 内环至中环,2室1厅1厨1卫,64.94㎡,,东南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共20层),平层,塔楼,钢混结构,两梯八户,有,2024-12-29,2009-04-24,满五年,有抵押 3万元 业主自还,商品房,普通住宅,共有,已上传房本照片,满五税少，位置安静，视野开阔，产权清晰，全明户型,366万,"56,360元/平",光新大楼 -光新,2室1厅,64.94平米,"('中楼层(共20层)',)",1990年,塔楼,0人关注,3个月以前发布,VR看装修,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107111716059.html
普陀,石光小区,普陀 光新 内环至中环,2室1厅1厨1卫,68.79㎡,,东 东南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共19层),平层,塔楼,钢混结构,两梯十户,有,2024-08-23,2020-10-01,满两年,无抵押,商品房,普通住宅,共有,已上传房本照片,3/4/7号线镇坪路+电梯两房+满五年,358万,"52,043元/平",石光小区 -光新,2室1厅,68.79平米,"('中楼层(共19层)',)",1990年,塔楼,6人关注,7个月以前发布,VR房源,,近地铁,房本满两年,,https://sh.lianjia.com/ershoufang/107110586271.html
普陀,华经大厦,普陀 甘泉宜川 内环至中环,1室1厅1厨1卫,56.49㎡,,东南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共24层),平层,塔楼,钢混结构,两梯八户,有,2024-09-01,2009-10-23,满五年,无抵押,商品房,普通住宅,共有,已上传房本照片,电梯高区非顶楼，采光好视野开阔无遮挡,247万,"43,725元/平",华经大厦 -甘泉宜川,1室1厅,56.49平米,"('高楼层(共24层)',)",1996年,塔楼,16人关注,7个月以前发布,VR房源,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107110687333.html
普陀,宜川一村,普陀 甘泉宜川 内环至中环,1室0厅1厨1卫,34.12㎡,,南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共6层),平层,板楼,砖混结构,,无,2021-12-03,2021-12-23,满两年,无抵押,商品房,普通住宅,非共有,已上传房本照片,楼层低，总价低，看房方便，诚意出售！,185万,"54,221元/平",宜川一村 -甘泉宜川,1室0厅,34.12平米,"('低楼层(共6层)',)",1975年,板楼,75人关注,一年前发布,VR看装修,,近地铁,房本满两年,随时看房,https://sh.lianjia.com/ershoufang/107104730553.html
普陀,智荟苑,普陀 甘泉宜川 内环内,3室2厅1厨1卫,117.96㎡,,南 北,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共28层),平层,板楼,钢混结构,两梯五户,有,2023-05-30,2015-10-01,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,内环内，电梯高区，南北户型，房龄新，业主诚意出售,709万,"60,106元/平",智荟苑 -甘泉宜川,3室2厅,117.96平米,"('高楼层(共28层)',)",2003年,板楼,66人关注,一年前发布,VR看装修,房本满五年,近地铁,,随时看房,https://sh.lianjia.com/ershoufang/107107232444.html
长宁,中华小区,长宁 新华路 内环内,2室1厅1厨1卫,58.01㎡,,南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共7层),平层,板楼,钢混结构,,无,2022-09-19,2013-01-08,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,中华小区96年房龄、两房一厅、南北两房、全明户型,380万,"65,506元/平",中华小区 -新华路,2室1厅,58.01平米,"('高楼层(共7层)',)",1996年,板楼,97人关注,一年前发布,VR看装修,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107105817142.html
长宁,虹桥路959弄,长宁 新华路 内环内,2室1厅1厨1卫,52.49㎡,,南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共6层),平层,板楼,砖混结构,,无,2023-01-29,2022-01-24,满两年,无抵押,商品房,普通住宅,共有,已上传房本照片,内环内！精装双南两房！居住楼层！采光充足！,400万,"76,205元/平",虹桥路959弄 -新华路,2室1厅,52.49平米,"('中楼层(共6层)',)",1986年,板楼,102人关注,一年前发布,VR看装修,,近地铁,房本满两年,,https://sh.lianjia.com/ershoufang/107106357997.html
长宁,玉屏大楼,长宁 中山公园 内环至中环,2室1厅1厨1卫,65.17㎡,,西北,其他,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共15层),平层,塔楼,钢混结构,两梯十一户,有,2025-03-22,2024-11-21,未满两年,无抵押,商品房,普通住宅,共有,已上传房本照片,内环旁 电梯房无遮挡 铂金地段 看房随时,379万,"58,156元/平",玉屏大楼 -中山公园,2室1厅,65.17平米,"('中楼层(共15层)',)",1988年,塔楼,2人关注,1个月以前发布,VR看装修,,近地铁,,随时看房,https://sh.lianjia.com/ershoufang/107112380804.html
普陀,光新苑,普陀 光新 内环至中环,2室1厅1厨1卫,59.09㎡,,南 北,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共7层),平层,板楼,钢混结构,,无,2025-03-07,2009-07-03,满五年,无抵押,商品房,普通住宅,共有,已上传房本照片,新上南北两房 精装修 诚意出售  采光无遮挡 诚意,300万,"50,771元/平",光新苑 -光新,2室1厅,59.09平米,"('中楼层(共7层)',)",1986年,板楼,1人关注,1个月以前发布,VR看装修,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107112224391.html
普陀,宜川一村,普陀 甘泉宜川 内环至中环,1室0厅1厨1卫,33.5㎡,,南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共6层),平层,板楼,砖混结构,一梯四户,有,2025-03-15,2006-06-20,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,⭐⭐⭐⭐⭐『低楼层』『厨卫全明』『大露台』,168万,"50,150元/平",宜川一村 -甘泉宜川,1室0厅,33.5平米,"('低楼层(共6层)',)",1975年,板楼,20人关注,1个月以前发布,VR看装修,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107112313373.html
长宁,安化路309号,长宁 中山公园 内环内,2室1厅1厨1卫,54.2㎡,,南 北,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共7层),平层,板楼,砖混结构,,无,2024-12-03,2020-11-02,满两年,无抵押,商品房,普通住宅,非共有,已上传房本照片,中山公园新上好房，........不错...,360万,"66,421元/平",安化路309号 -中山公园,2室1厅,54.2平米,"('中楼层(共7层)',)",1987年,板楼,31人关注,4个月以前发布,VR看装修,,近地铁,房本满两年,,https://sh.lianjia.com/ershoufang/107111496529.html
普陀,龚家宅,普陀 甘泉宜川 内环内,1室1厅1厨1卫,37.81㎡,,南 北,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共6层),平层,板楼,砖混结构,,无,2025-04-06,2024-07-08,未满两年,无抵押,商品房,普通住宅,非共有,已上传房本照片,⭐⭐⭐⭐『内环内』『采光好』『全明户型』,158万,"41,788元/平",龚家宅 -甘泉宜川,1室1厅,37.81平米,"('高楼层(共6层)',)",1991年,板楼,4人关注,21天以前发布,VR看装修,,近地铁,,,https://sh.lianjia.com/ershoufang/107112532079.html
普陀,赵家花园,普陀 甘泉宜川,1室1厅1厨1卫,36.66㎡,,南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共6层),平层,板楼,砖混结构,,无,2025-04-19,2011-05-31,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,3楼采光好，单价低南北通精装修诚意出售,165万,"45,009元/平",赵家花园 -甘泉宜川,1室1厅,36.66平米,"('中楼层(共6层)',)",1977年,板楼,4人关注,9天以前发布,VR看装修,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107112654114.html
普陀,赵家花园,普陀 甘泉宜川,1室1厅0厨1卫,38.64㎡,,南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共6层),平层,板楼,砖混结构,一梯四户,有,2024-12-14,2001-02-05,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,满五年诚意出售税费各付南北户型通风采光,185万,"47,878元/平",赵家花园 -甘泉宜川,1室1厅,38.64平米,"('中楼层(共6层)',)",1973年,板楼,3人关注,4个月以前发布,VR看装修,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107111592642.html
徐汇,田林十四村,徐汇 田林 内环至中环,2室1厅1厨1卫,59.37㎡,,西南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共18层),平层,塔楼,钢混结构,两梯九户,有,2024-04-01,2013-05-02,满五年,无抵押,商品房,普通住宅,共有,已上传房本照片,电梯两房！拎包入住，诚意出售，看房方便配套成熟,370万,"62,322元/平",田林十四村 -田林,2室1厅,59.37平米,"('高楼层(共18层)',)",1991年,塔楼,42人关注,一年前发布,VR看装修,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107109403533.html
静安,复元坊,静安 西藏北路 内环内,2室1厅1厨1卫,65.42㎡,,南 北,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共20层),平层,塔楼,钢混结构,两梯八户,有,2023-09-27,2000-11-13,满五年,无抵押,商品房,普通住宅,共有,已上传房本照片,静安内环+电梯南北通+全明户型+上市北,388万,"59,310元/平",复元坊 -西藏北路,2室1厅,65.42平米,"('低楼层(共20层)',)",1994年,塔楼,125人关注,一年前发布,VR看装修,房本满五年,近地铁,,随时看房,https://sh.lianjia.com/ershoufang/107108138322.html
普陀,中远两湾城,普陀 中远两湾城 内环内,2室2厅1厨2卫,113.57㎡,,南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共33层),平层,板楼,钢混结构,两梯三户,有,2025-02-10,2024-05-06,未满两年,无抵押,商品房,普通住宅,共有,已上传房本照片,全新装修，小区中间位置前后看花园，高区景观房。,1030万,"90,693元/平",中远两湾城 -中远两湾城,2室2厅,113.57平米,"('高楼层(共33层)',)",2006年,板楼,12人关注,2个月以前发布,VR房源,,近地铁,,,https://sh.lianjia.com/ershoufang/107111951955.html
长宁,定西路601弄,长宁 新华路 内环内,2室1厅1厨1卫,58.01㎡,,南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共6层),平层,板楼,砖混结构,,无,2024-10-16,2005-04-27,满五年,无抵押,商品房,普通住宅,共有,已上传房本照片,双南全明2房，采光充足，看房方便，居住舒适度高,358万,"61,714元/平",定西路601弄 -新华路,2室1厅,58.01平米,"('高楼层(共6层)',)",1979年,板楼,54人关注,6个月以前发布,VR看装修,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107111090097.html
长宁,大华公寓(长宁),长宁 中山公园 内环至中环,2室1厅1厨1卫,59.68㎡,,东,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共9层),平层,板楼,钢混结构,两梯十一户,有,2024-06-29,2014-02-11,满五年,无抵押,商品房,普通住宅,共有,已上传房本照片,大华公寓（长宁）、满五电梯房、两室东户、采光充足,385万,"64,511元/平",大华公寓(长宁) -中山公园,2室1厅,59.68平米,"('中楼层(共9层)',)",1988年,板楼,22人关注,9个月以前发布,VR看装修,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107110112423.html
普陀,龚家宅,普陀 甘泉宜川 内环内,1室1厅1厨1卫,42.9㎡,,南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共6层),平层,板楼,砖混结构,,无,2024-03-11,2019-04-12,满五年,无抵押,商品房,普通住宅,共有,已上传房本照片,⭐⭐⭐『内环内』『边套全明、采光刺眼』『朝南一室』,185万,"43,124元/平",龚家宅 -甘泉宜川,1室1厅,42.9平米,"('高楼层(共6层)',)",1987年,板楼,38人关注,一年前发布,VR看装修,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107109223638.html
普陀,香溢花城二期,普陀 光新,2室2厅1厨2卫,126.73㎡,,南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共27层),平层,板楼,钢混结构,两梯四户,有,2023-10-23,2014-06-19,满五年,有抵押 200万元 业主自还,商品房,普通住宅,非共有,已上传房本照片,二期精装修！ 带墙暖！ 有车位！诚意出售！可小刀！,1050万,"82,854元/平",香溢花城二期 -光新,2室2厅,126.73平米,"('低楼层(共27层)',)",2013年,板楼,22人关注,一年前发布,VR房源,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107108322248.html
