分区,小区名称,所在区域,房屋户型,建筑面积,套内面积,房屋朝向,装修情况,供暖方式,楼层高度,所在楼层,户型结构,建筑类型,建筑结构,梯户比例,配备电梯,挂牌时间,上次交易,房屋年限,抵押信息,交易权属,房屋用途,产权所属,房本备件,标题,总价,单价,地区,几室几厅,房屋面积,楼层,建立时间,户型,关注人数,发布日期,VR看装修,房本满五年,近地铁,房本满两年,随时看房,详情页
丰台,洋桥北里,丰台 洋桥 二至三环,2室1厅1厨1卫,54.4㎡,,南 北,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共6层),平层,板楼,混合结构,,无,2024-11-13,2023-08-09,未满两年,无抵押,已购公房,普通住宅,非共有,已上传房本照片,中间楼层 南北通透  视野开阔 采光充足 看房方便,265万,"48,714元/平",洋桥北里 -洋桥,2室1厅,54.4平米,"('中楼层(共6层)',)",,板楼,44人关注,5个月以前发布,VR看装修,,近地铁,,,https://bj.lianjia.com/ershoufang/101127567989.html
通州,天赐良园东三期A区,通州 北关 五至六环,2室1厅1厨1卫,100.89㎡,91.86㎡,北 南,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共6层),平层,板楼,混合结构,,无,2025-03-05,2005-06-29,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,天赐良园东三期楼w位置，落地窗诚意卖，满五唯一,399万,"39,549元/平",天赐良园东三期A区 -北关,2室1厅,100.89平米,"('中楼层(共6层)',)",,板楼,12人关注,1个月以前发布,VR看装修,房本满五年,近地铁,,随时看房,https://bj.lianjia.com/ershoufang/101129230597.html
房山,铭品嘉苑,房山 长阳 五至六环,1室1厅1厨1卫,70.8㎡,,南,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共15层),平层,板塔结合,钢混结构,两梯十二户,有,2025-03-13,2018-11-26,满五年,无抵押,限价商品房,普通住宅,非共有,已上传房本照片,铭品嘉苑，精装修，南向一居室，看房方便有钥匙,140万,"19,775元/平",铭品嘉苑 -长阳,1室1厅,70.8平米,"('中楼层(共15层)',)",2016年,板塔结合,6人关注,1个月以前发布,VR房源,房本满五年,,,随时看房,https://bj.lianjia.com/ershoufang/101129439664.html
东城,永康胡同1号院,东城 安定门 二环内,1室1厅1厨1卫,46.48㎡,,西 东,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共7层),平层,板楼,混合结构,,无,2025-03-06,2023-08-23,未满两年,有抵押,商品房,普通住宅,非共有,已上传房本照片,安交，方家，中间楼层，精装修可拎包入住,596.5万,"128,335元/平",永康胡同1号院 -安定门,1室1厅,46.48平米,"('中楼层(共7层)',)",2002年,板楼,5人关注,1个月以前发布,VR看装修,,近地铁,,随时看房,https://bj.lianjia.com/ershoufang/101129175424.html
东城,管村26号院,东城 永定门 二至三环,2室1厅1厨1卫,69.03㎡,,南 北,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共6层),平层,板楼,混合结构,,无,2024-12-28,2024-10-09,未满两年,无抵押,已购公房,普通住宅,非共有,已上传房本照片,东城区中间楼层南北通透没有遮挡,438万,"63,451元/平",管村26号院 -永定门,2室1厅,69.03平米,"('中楼层(共6层)',)",,板楼,49人关注,3个月以前发布,VR看装修,,近地铁,,,https://bj.lianjia.com/ershoufang/101128258895.html
西城,教子胡同,西城 牛街 二环内,2室1厅1厨1卫,57.89㎡,,南 北,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",顶层 (共5层),平层,板楼,混合结构,,无,2025-03-12,2007-01-12,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,教子胡同，南北通透两居室，采光好,430万,"74,279元/平",教子胡同 -牛街,2室1厅,57.89平米,"('顶层(共5层)',)",,板楼,7人关注,1个月以前发布,VR房源,房本满五年,近地铁,,,https://bj.lianjia.com/ershoufang/101129415123.html
顺义,清岚花园汉民区,顺义 后沙峪 五至六环,2室1厅1厨1卫,73.22㎡,64.44㎡,南 北,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",顶层 (共6层),平层,板楼,混合结构,,,2025-04-12,2016-08-16,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,清岚花园汉民区满五唯一好价格，看房方便,178万,"24,311元/平",清岚花园汉民区 -后沙峪,2室1厅,73.22平米,"('顶层(共6层)',)",2012年,板楼,7人关注,15天以前发布,VR看装修,房本满五年,,,,https://bj.lianjia.com/ershoufang/101130030807.html
朝阳,农光里,朝阳 劲松 三至四环,2室1厅1厨1卫,103.1㎡,,南 西,简装,自供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共22层),平层,塔楼,钢混结构,两梯八户,有,2024-05-29,2010-02-10,满五年,无抵押,商品房,普通住宅,共有,已上传房本照片,农光里渤海家园 单独院落管理 满五年唯一 随时可看,585万,"56,742元/平",农光里 -劲松,2室1厅,103.1平米,"('高楼层(共22层)',)",,塔楼,84人关注,10个月以前发布,VR房源,房本满五年,近地铁,,随时看房,https://bj.lianjia.com/ershoufang/101124471891.html
丰台,正邦嘉园二期,丰台 刘家窑 三至四环,2室1厅1厨1卫,90.05㎡,,西北,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",顶层 (共24层),平层,塔楼,钢混结构,三梯十四户,有,2024-09-20,2021-01-07,满两年,无抵押,二类经济适用房,普通住宅,非共有,已上传房本照片,满五唯一商品房价格，精装修，看房随时,359万,"39,867元/平",正邦嘉园二期 -刘家窑,2室1厅,90.05平米,"('顶层(共24层)',)",2006年,塔楼,11人关注,7个月以前发布,VR看装修,,,房本满两年,,https://bj.lianjia.com/ershoufang/101126539574.html
海淀,恩济里小区,海淀 定慧寺 三至四环,1室1厅1厨1卫,44.22㎡,,西 南 北,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共4层),平层,板楼,混合结构,,无,2024-10-31,2018-10-26,满五年,无抵押,商品房,普通住宅,共有,已上传房本照片,恩济里小区 全明户型 3层 中间位置 安静 采光好,339万,"76,663元/平",恩济里小区 -定慧寺,1室1厅,44.22平米,"('中楼层(共4层)',)",1991年,板楼,34人关注,5个月以前发布,VR看装修,房本满五年,近地铁,,随时看房,https://bj.lianjia.com/ershoufang/101127364302.html
大兴,清源东里,大兴 枣园 五至六环,2室1厅1厨1卫,59.6㎡,,南 北,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共6层),平层,板楼,混合结构,,无,2025-02-24,2009-05-19,满五年,无抵押,已购公房,普通住宅,非共有,已上传房本照片,满五年的商品房，南北通透，明厨明卫，采光好,157万,"26,343元/平",清源东里 -枣园,2室1厅,59.6平米,"('高楼层(共6层)',)",,板楼,13人关注,2个月以前发布,VR房源,房本满五年,,,,https://bj.lianjia.com/ershoufang/101129053833.html
朝阳,翠成馨园A区,朝阳 垡头 四至五环,3室2厅1厨1卫,120.64㎡,96.78㎡,南 北,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共14层),平层,板楼,钢混结构,两梯九户,有,2025-02-16,2010-04-27,满五年,无抵押,一类经济适用房,普通住宅,非共有,已上传房本照片,翠成馨园A区，满五唯一，电梯三居室，南北通透。,499万,"41,363元/平",翠成馨园A区 -垡头,3室2厅,120.64平米,"('高楼层(共14层)',)",2007年,板楼,23人关注,2个月以前发布,VR看装修,房本满五年,近地铁,,随时看房,https://bj.lianjia.com/ershoufang/101128860729.html
东城,望坛新苑,东城 永定门 二至三环,2室1厅1厨1卫,81.48㎡,,南,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共12层),平层,板楼,钢混结构,一梯五户,有,2024-11-10,2023-04-20,满两年,有抵押 150万元 业主自还,商品房,普通住宅,非共有,已上传房本照片,望坛新苑 朝南两居 原票735万 精装修有车位,708万,"86,893元/平",望坛新苑 -永定门,2室1厅,81.48平米,"('12层',)",,板楼,46人关注,5个月以前发布,VR看装修,,近地铁,房本满两年,随时看房,https://bj.lianjia.com/ershoufang/101127529170.html
通州,富力惠兰美居,通州 潞苑 五至六环,1室1厅1厨1卫,49.69㎡,,东,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共28层),平层,板塔结合,钢混结构,三梯十户,有,2024-09-30,2024-07-04,未满两年,无抵押,商品房,普通住宅,非共有,已上传房本照片,富力惠兰美居 1室1厅 东,140万,"28,175元/平",富力惠兰美居 -潞苑,1室1厅,49.69平米,"('中楼层(共28层)',)",2015年,板塔结合,8人关注,6个月以前发布,VR看装修,,,,随时看房,https://bj.lianjia.com/ershoufang/101126870259.html
昌平,天通苑北一区,昌平 天通苑 五至六环,3室2厅1厨2卫,140.3㎡,122.56㎡,南 北,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共7层),平层,板楼,混合结构,一梯两户,有,2025-03-05,2012-02-15,满五年,有抵押 80万元 公积金 业主自还,商品房,普通住宅,共有,已上传房本照片,天通苑北一区商品房南北通透三居室,545万,"38,846元/平",天通苑北一区 -天通苑,3室2厅,140.3平米,"('低楼层(共7层)',)",,板楼,18人关注,1个月以前发布,VR看装修,房本满五年,近地铁,,随时看房,https://bj.lianjia.com/ershoufang/101129241805.html
大兴,马赛公馆,大兴 枣园 五至六环,2室2厅1厨1卫,96.53㎡,75.16㎡,南 北,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共17层),平层,板楼,钢混结构,两梯三户,有,2025-03-03,2014-07-16,满五年,有抵押 95万元,商品房,普通住宅,非共有,已上传房本照片,马赛公馆 2室2厅 南 北,436万,"45,168元/平",马赛公馆 -枣园,2室2厅,96.53平米,"('高楼层(共17层)',)",2012年,板楼,16人关注,1个月以前发布,VR看装修,房本满五年,,,随时看房,https://bj.lianjia.com/ershoufang/101129207272.html
海淀,成府路35号院,海淀 五道口 四至五环,2室1厅1厨1卫,68.69㎡,,南 北,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共6层),平层,板楼,砖混结构,,无,2024-10-20,2021-02-23,满两年,无抵押,商品房,普通住宅,非共有,已上传房本照片,五道口地铁西侧 成府路35号院 南北通透 有客厅,588万,"85,602元/平",成府路35号院 -五道口,2室1厅,68.69平米,"('中楼层(共6层)',)",,板楼,9人关注,6个月以前发布,VR看装修,,,房本满两年,随时看房,https://bj.lianjia.com/ershoufang/101127179949.html
西城,远雄大观,西城 右安门内 二环内,1室1厅1厨1卫,63.71㎡,,西,精装,自供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共6层),平层,板塔结合,钢混结构,一梯四户,有,2025-02-22,2016-04-14,满五年,有抵押 60万元 公积金,商品房,普通住宅,非共有,已上传房本照片,远雄大观，满五年唯一商品房，板楼有电梯，价格能商量,620万,"97,316元/平",远雄大观 -右安门内,1室1厅,63.71平米,"('低楼层(共6层)',)",2009年,板塔结合,11人关注,2个月以前发布,VR看装修,房本满五年,,,,https://bj.lianjia.com/ershoufang/101126532678.html
东城,天坛东里中区,东城 天坛 二环内,2室0厅0厨0卫,49.01㎡,,东 南 北,其他,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",顶层 (共5层),平层,板楼,混合结构,,无,2025-02-18,2025-01-03,未满两年,无抵押,已购公房,普通住宅,共有,已上传房本照片,天坛东里中区 2室0厅 东 南 北,368万,"75,087元/平",天坛东里中区 -天坛,2室0厅,49.01平米,"('顶层(共5层)',)",,板楼,12人关注,2个月以前发布,VR看装修,,近地铁,,随时看房,https://bj.lianjia.com/ershoufang/101128908413.html
海淀,宝盛里,海淀 清河 五至六环,2室1厅1厨1卫,87.51㎡,,南 北,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共6层),平层,板楼,混合结构,,无,2025-01-11,2021-04-07,满两年,有抵押 240万元 业主自还,商品房,普通住宅,共有,已上传房本照片,宝盛里商圈主推房源，价格可以谈,520万,"59,422元/平",宝盛里 -清河,2室1厅,87.51平米,"('中楼层(共6层)',)",,板楼,28人关注,3个月以前发布,VR房源,,,房本满两年,随时看房,https://bj.lianjia.com/ershoufang/101128469596.html
东城,交道口北头条,东城 交道口 二环内,1室1厅1厨1卫,26.7㎡,,南,精装,自供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",底层 (共1层),,平房,砖木结构,,无,2025-04-12,2024-01-04,未满两年,无抵押,商品房,普通住宅,非共有,已上传房本照片,交道口北头条方家胡同平房出售可以看房子,350万,"131,087元/平",交道口北头条 -交道口,1室1厅,26.7平米,"('底层(共1层)',)",,,3人关注,15天以前发布,VR房源,,近地铁,,随时看房,https://bj.lianjia.com/ershoufang/101130031329.html
昌平,西关北路,昌平 西关环岛 六环外,2室1厅1厨1卫,71.73㎡,,南 北,毛坯,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",顶层 (共6层),平层,板楼,混合结构,,无,2024-08-25,2017-03-14,满五年,无抵押,已购公房,普通住宅,共有,已上传房本照片,南北通透，带客厅，看房方便，单价低，明卫生间,145万,"20,215元/平",西关北路 -西关环岛,2室1厅,71.73平米,"('顶层(共6层)',)",1993年,板楼,8人关注,7个月以前发布,VR看装修,房本满五年,,,随时看房,https://bj.lianjia.com/ershoufang/101125835513.html
丰台,玉璞家园,丰台 丽泽 三至四环,2室1厅1厨1卫,64.33㎡,49.91㎡,南 北,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共22层),平层,板楼,钢混结构,三梯十四户,有,2025-04-05,2023-07-06,未满两年,有抵押 100万元 建行 业主自还,商品房,普通住宅,非共有,已上传房本照片,2016年社区  玉璞家园 南北通透 精装修两居,365万,"56,739元/平",玉璞家园 -丽泽,2室1厅,64.33平米,"('中楼层(共22层)',)",2016年,板楼,9人关注,22天以前发布,VR看装修,,近地铁,,随时看房,https://bj.lianjia.com/ershoufang/101129889442.html
丰台,益丰苑,丰台 丽泽 三至四环,2室2厅1厨1卫,93.84㎡,73.96㎡,南 北,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共10层),平层,板楼,钢混结构,一梯两户,有,2025-03-09,2017-08-31,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,西三环 益丰苑 南北通 透明厨明卫 高层两居室出售,840万,"89,515元/平",益丰苑 -丽泽,2室2厅,93.84平米,"('高楼层(共10层)',)",2010年,板楼,21人关注,1个月以前发布,VR看装修,房本满五年,近地铁,,随时看房,https://bj.lianjia.com/ershoufang/101129334955.html
石景山,雍景四季,石景山 苹果园 五至六环,2室1厅1厨1卫,114.22㎡,,南 北,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共9层),平层,板楼,钢混结构,两梯四户,有,2025-02-17,2012-04-17,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,雍景四季 满五年唯一 南北通透 两居室,629万,"55,070元/平",雍景四季 -苹果园,2室1厅,114.22平米,"('中楼层(共9层)',)",,板楼,33人关注,2个月以前发布,VR房源,房本满五年,,,随时看房,https://bj.lianjia.com/ershoufang/101128900038.html
大兴,有德家苑2号院,大兴 旧宫 四至五环,2室1厅1厨1卫,88.37㎡,,南 北,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共17层),平层,板楼,钢混结构,一梯两户,有,2025-04-19,2022-10-31,满两年,有抵押 200万元,商品房,普通住宅,非共有,已上传房本照片,有德家苑二号院南北通透中间层近地铁两居室,310万,"35,080元/平",有德家苑2号院 -旧宫,2室1厅,88.37平米,"('低楼层(共17层)',)",,板楼,1人关注,8天以前发布,VR房源,,近地铁,房本满两年,随时看房,https://bj.lianjia.com/ershoufang/101130175137.html
房山,中建·京西印玥,房山 良乡 五至六环,4室1厅1厨2卫,106.49㎡,89.86㎡,南 北,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共6层),平层,板楼,钢混结构,一梯两户,有,2025-02-20,2023-04-17,满两年,有抵押 120万元,商品房,普通住宅,非共有,已上传房本照片,业主诚售 精装四居  满两年 电梯洋房 户型方正,389万,"36,530元/平",中建·京西印玥 -良乡,4室1厅,106.49平米,"('低楼层(共6层)',)",2022年,板楼,8人关注,2个月以前发布,VR房源,,,房本满两年,随时看房,https://bj.lianjia.com/ershoufang/101128959554.html
大兴,首开龙湖天琅,大兴 瀛海 五至六环,2室1厅1厨1卫,77.13㎡,58.14㎡,南 北,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共15层),平层,板楼,钢混结构,两梯四户,有,2025-04-13,2019-06-13,满五年,无抵押,限价商品房,普通住宅,非共有,已上传房本照片,龙湖开发，人车分流小区，采光好，社区人文好,238万,"30,857元/平",首开龙湖天琅 -瀛海,2室1厅,77.13平米,"('中楼层(共15层)',)",,板楼,3人关注,14天以前发布,VR看装修,房本满五年,,,随时看房,https://bj.lianjia.com/ershoufang/101129948673.html
通州,金隅花石匠二期西区,通州 临河里 五至六环,3室2厅1厨2卫,114.92㎡,,南 北,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共15层),平层,板楼,钢混结构,一梯两户,有,2024-06-24,2016-08-30,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,金隅花石匠 2012年花园洋房 一梯两户 三阳开泰户型,575万,"50,035元/平",金隅花石匠二期西区 -临河里,3室2厅,114.92平米,"('高楼层(共15层)',)",2012年,板楼,20人关注,9个月以前发布,VR看装修,房本满五年,,,随时看房,https://bj.lianjia.com/ershoufang/101123956172.html
房山,海逸半岛,房山 良乡 五至六环,1室1厅1厨1卫,63.43㎡,,南,简装,自供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共14层),平层,板楼,钢混结构,两梯三户,有,2025-04-20,2017-03-29,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,海逸半岛 1室1厅 南,179万,"28,221元/平",海逸半岛 -良乡,1室1厅,63.43平米,"('中楼层(共14层)',)",2005年,板楼,1人关注,7天以前发布,VR房源,房本满五年,,,随时看房,https://bj.lianjia.com/ershoufang/101130197266.html
顺义,裕龙三区,顺义 顺义城 六环外,3室2厅1厨2卫,156.59㎡,,南 西 北,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共22层),平层,板塔结合,钢混结构,两梯四户,有,2025-03-25,2010-11-17,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,裕龙花园三区，大三居观景电梯房，好楼层,510万,"32,570元/平",裕龙三区 -顺义城,3室2厅,156.59平米,"('高楼层(共22层)',)",2009年,板塔结合,1人关注,1个月以前发布,VR看装修,房本满五年,,,,https://bj.lianjia.com/ershoufang/101129667388.html
通州,K2清水湾,通州 潞苑 五至六环,3室1厅1厨1卫,85.62㎡,68.3㎡,东 西,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共27层),平层,塔楼,钢混结构,两梯四户,有,2024-10-19,2014-07-14,满五年,无抵押,商品房,普通住宅,共有,已上传房本照片,K2清水湾 精装三居 双阳台 满五年唯一 视野好前,399万,"46,602元/平",K2清水湾 -潞苑,3室1厅,85.62平米,"('高楼层(共27层)',)",2012年,塔楼,25人关注,6个月以前发布,VR看装修,房本满五年,,,随时看房,https://bj.lianjia.com/ershoufang/101127149387.html
房山,沁园春景,房山 窦店 六环外,2室1厅1厨1卫,90.34㎡,,南 北,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",底层 (共6层),平层,板楼,混合结构,,无,2024-12-26,2023-06-20,未满两年,无抵押,商品房,普通住宅,共有,已上传房本照片,沁园春景，一层两居室，可种花种菜，看房随时,119万,"13,173元/平",沁园春景 -窦店,2室1厅,90.34平米,"('底层(共6层)',)",2004年,板楼,5人关注,3个月以前发布,VR房源,,,,随时看房,https://bj.lianjia.com/ershoufang/101128226004.html
房山,徜徉嘉园6号院,房山 长阳 六环外,3室1厅1厨1卫,92.02㎡,74.51㎡,南 北,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共11层),平层,板楼,钢混结构,一梯两户,有,2024-11-04,2015-11-27,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,徜徉嘉园6号院高楼层靠谱卖三居室，采光视野俱佳,335万,"36,406元/平",徜徉嘉园6号院 -长阳,3室1厅,92.02平米,"('高楼层(共11层)',)",2014年,板楼,12人关注,5个月以前发布,VR看装修,房本满五年,近地铁,,,https://bj.lianjia.com/ershoufang/101127420082.html
西城,新风北里,西城 马甸 二至三环,1室1厅1厨1卫,42.9㎡,,南,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共16层),平层,塔楼,混合结构,两梯八户,有,2024-10-18,2020-07-08,满两年,无抵押,已购公房,普通住宅,非共有,已上传房本照片,新风北里优质一居室，央产房，朝南向,685万,"159,674元/平",新风北里 -马甸,1室1厅,42.9平米,"('16层',)",,塔楼,6人关注,6个月以前发布,VR看装修,,近地铁,房本满两年,随时看房,https://bj.lianjia.com/ershoufang/101127158234.html
大兴,瀛海家园和园B区,大兴 瀛海 五至六环,1室1厅1厨1卫,58.14㎡,46.22㎡,南 北,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共15层),平层,板楼,钢混结构,一梯三户,有,2025-02-27,2017-09-29,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,瀛海家园和园B区 8号线瀛海站 公交路到宋家庄,170万,"29,240元/平",瀛海家园和园B区 -瀛海,1室1厅,58.14平米,"('中楼层(共15层)',)",,板楼,25人关注,1个月以前发布,VR房源,房本满五年,,,随时看房,https://bj.lianjia.com/ershoufang/101129104969.html
大兴,一品嘉园,大兴 南中轴机场商务区 六环外,2室1厅1厨2卫,82.18㎡,,南 北,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",顶层 (共6层),复式,板楼,钢混结构,一梯两户,有,2024-04-26,2018-04-19,满五年,有抵押 100万元,商品房,普通住宅,非共有,已上传房本照片,一品嘉园东区，电梯洋房，一梯两户,176万,"21,417元/平",一品嘉园 -南中轴机场商务区,2室1厅,82.18平米,"('顶层(共6层)',)",2012年,板楼,26人关注,一年前发布,VR房源,房本满五年,,,随时看房,https://bj.lianjia.com/ershoufang/101124125553.html
昌平,顶秀青溪,昌平 立水桥 五至六环,2室1厅1厨1卫,121.83㎡,98.77㎡,东 南 北,精装,自供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共15层),平层,板塔结合,钢混结构,一梯三户,有,2025-03-25,2008-05-09,满五年,无抵押,商品房,普通住宅,共有,已上传房本照片,顶秀青溪，花园洋房，人车分流，改善小区,582万,"47,772元/平",顶秀青溪 -立水桥,2室1厅,121.83平米,"('中楼层(共15层)',)",2007年,板塔结合,13人关注,1个月以前发布,VR看装修,房本满五年,近地铁,,随时看房,https://bj.lianjia.com/ershoufang/101129671816.html
朝阳,炫特嘉园二期,朝阳 石佛营 四至五环,1室1厅1厨1卫,54.41㎡,40.49㎡,西南,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共24层),平层,塔楼,钢混结构,四梯十二户,有,2025-04-04,2006-09-01,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,满五唯一，新上西南向一居室，中间楼层，看房随时,266万,"48,889元/平",炫特嘉园二期 -石佛营,1室1厅,54.41平米,"('中楼层(共24层)',)",2004年,塔楼,14人关注,23天以前发布,VR看装修,房本满五年,近地铁,,随时看房,https://bj.lianjia.com/ershoufang/101129871017.html
房山,首创新悦都一区,房山 长阳 五至六环,3室1厅1厨1卫,86.36㎡,,东 南 北,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共16层),平层,板楼,钢混结构,一梯两户,有,2025-04-09,2017-03-29,满五年,有抵押 54万元 建行,商品房,普通住宅,非共有,已上传房本照片,首创新悦都一区 精装 东边户三居室 位置不错,299万,"34,623元/平",首创新悦都一区 -长阳,3室1厅,86.36平米,"('高楼层(共16层)',)",,板楼,2人关注,18天以前发布,VR看装修,房本满五年,,,随时看房,https://bj.lianjia.com/ershoufang/101129967773.html
大兴,朗润园二期,大兴 旧宫 四至五环,2室1厅1厨1卫,85.97㎡,68.62㎡,南,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共21层),平层,板楼,钢混结构,两梯四户,有,2025-03-29,2016-12-20,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,朗润园二期17层，精装修，好位置，无抵押，无户口。,530万,"61,650元/平",朗润园二期 -旧宫,2室1厅,85.97平米,"('高楼层(共21层)',)",2015年,板楼,7人关注,29天以前发布,VR看装修,房本满五年,近地铁,,,https://bj.lianjia.com/ershoufang/101129528966.html
昌平,新悦家园,昌平 鼓楼大街 六环外,3室1厅1厨1卫,90.39㎡,79.25㎡,南 北,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共6层),平层,板楼,混合结构,,无,2023-03-13,2011-04-19,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,新悦家园南区 板楼次顶层 南北通透明厅三居满五唯一,286万,"31,641元/平",新悦家园 -鼓楼大街,3室1厅,90.39平米,"('高楼层(共6层)',)",,板楼,12人关注,一年前发布,VR看装修,房本满五年,,,随时看房,https://bj.lianjia.com/ershoufang/101118304729.html
昌平,北街家园七区,昌平 沙河 五至六环,4室1厅1厨1卫,82.17㎡,,东,简装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共17层),跃层,板楼,钢混结构,两梯七户,有,2025-04-02,2017-05-13,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,北街家园七区 4室1厅 东,245万,"29,817元/平",北街家园七区 -沙河,4室1厅,82.17平米,"('中楼层(共17层)',)",2012年,板楼,10人关注,25天以前发布,VR房源,房本满五年,,,,https://bj.lianjia.com/ershoufang/101129700529.html
顺义,中铁花溪渡,顺义 马坡 六环外,2室1厅1厨1卫,85.98㎡,66.43㎡,南 北,精装,集中供暖,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共18层),平层,板楼,钢混结构,一梯两户,有,2024-12-07,2022-12-02,满两年,有抵押 170万元,商品房,普通住宅,共有,已上传房本照片,中铁花溪渡 精装2居室 南北通透 楼层好 采光好,250万,"29,077元/平",中铁花溪渡 -马坡,2室1厅,85.98平米,"('中楼层(共18层)',)",2012年,板楼,19人关注,4个月以前发布,VR看装修,,,房本满两年,,https://bj.lianjia.com/ershoufang/101127851447.html
